time_s,v_ms,dv_ms2,gear,x_tot_m
568,10.68375,0.5341944444444433,2,2484.0598472222164
569,11.217944444444443,0.5341944444444451,3,2495.0106944444387
570,11.752138888888888,0.5341944444444451,3,2506.4957361111055
571,12.286333333333333,0.5341666666666658,3,2518.514972222217
572,12.8205,0.5341944444444451,3,2531.0683888888834
573,13.354694444444444,0.5341944444444451,3,2544.1559861111054
574,13.88888888888889,0.0,3,2557.777777777772
575,13.88888888888889,0.0,3,2571.6666666666606
576,13.88888888888889,0.0,3,2585.5555555555493
577,13.88888888888889,0.0,3,2599.444444444438
578,13.88888888888889,0.0,3,2613.3333333333267
579,13.88888888888889,0.0,3,2627.2222222222154
580,13.88888888888889,0.0,3,2641.111111111104
581,13.88888888888889,0.0,3,2654.9999999999927
582,13.88888888888889,0.0,3,2668.8888888888814
583,13.88888888888889,0.0,3,2682.77777777777
584,13.88888888888889,0.0,3,2696.666666666659
585,13.88888888888889,0.0,3,2710.5555555555475
586,13.88888888888889,-0.5208333333333339,3,2724.444444444436
587,13.368055555555555,-0.5208333333333339,3,2738.0729166666583
588,12.847222222222221,-0.5208333333333321,3,2751.180555555547
589,12.32638888888889,-0.5208333333333339,3,2763.7673611111027
590,11.805555555555555,-0.5208333333333339,3,2775.833333333325
591,11.284722222222221,-0.5208333333333321,3,2787.3784722222135
592,10.76388888888889,-0.5208333333333339,2,2798.402777777769
593,10.243055555555555,-0.5208333333333339,2,2808.9062499999914
594,9.722222222222221,0.0,2,2818.88888888888
595,9.722222222222221,0.0,2,2828.611111111102
596,9.722222222222221,0.0,2,2838.3333333333244
597,9.722222222222221,0.0,2,2848.0555555555466
598,9.722222222222221,0.0,2,2857.7777777777687
599,9.722222222222221,0.0,2,2867.499999999991
600,9.722222222222221,0.0,2,2877.222222222213
601,9.722222222222221,0.0,2,2886.9444444444352
602,9.722222222222221,0.0,2,2896.6666666666574
603,9.722222222222221,0.0,2,2906.3888888888796
604,9.722222222222221,0.0,2,2916.1111111111018
605,9.722222222222221,0.0,2,2925.833333333324
606,9.722222222222221,0.0,2,2935.555555555546
607,9.722222222222221,0.0,2,2945.2777777777683
608,9.722222222222221,0.0,2,2954.9999999999905
609,9.722222222222221,-0.9722222222222214,2,2964.7222222222126
610,8.75,-0.9722222222222223,2,2973.958333333324
611,7.777777777777778,-0.9722222222222223,2,2982.2222222222126
612,6.805555555555555,-0.9722222222222223,2,2989.513888888879
613,5.833333333333333,-0.9722222222222223,1,2995.8333333333235
614,4.861111111111111,-0.9722222222222219,1,3001.1805555555457
615,3.888888888888889,-0.9722222222222223,1,3005.5555555555457
616,2.9166666666666665,-0.9722222222222221,1,3008.9583333333235
617,1.9444444444444444,-0.9722222222222222,1,3011.388888888879
618,0.9722222222222222,-0.9722222222222222,0,3012.8472222222126
619,0.0,0.0,0,3013.333333333324
620,0.0,0.0,0,3013.333333333324
621,0.0,0.0,0,3013.333333333324
622,0.0,0.0,0,3013.333333333324
623,0.0,0.0,0,3013.333333333324
624,0.0,0.0,0,3013.333333333324
625,0.0,0.0,0,3013.333333333324
626,0.0,0.0,0,3013.333333333324
627,0.0,0.0,0,3013.333333333324
628,0.0,0.0,0,3013.333333333324
629,0.0,0.0,0,3013.333333333324
630,0.0,0.0,0,3013.333333333324
631,0.0,0.0,0,3013.333333333324
632,0.0,0.0,0,3013.333333333324
633,0.0,0.0,0,3013.333333333324
634,0.0,0.0,0,3013.333333333324
635,0.0,0.0,0,3013.333333333324
636,0.0,0.0,0,3013.333333333324
637,0.0,1.0416666666666667,0,3013.333333333324
638,1.0416666666666667,1.0416666666666667,1,3013.8541666666574
639,2.0833333333333335,1.0416666666666665,1,3015.4166666666574
640,3.125,1.041666666666667,1,3018.020833333324
641,4.166666666666667,0.0,1,3021.6666666666574
642,4.166666666666667,0.0,1,3025.833333333324
643,4.166666666666667,0.0,1,3029.9999999999905
644,4.166666666666667,0.0,1,3034.166666666657
645,4.166666666666667,0.0,1,3038.3333333333235
646,4.166666666666667,0.0,1,3042.49999999999
647,4.166666666666667,0.0,1,3046.6666666666565
648,4.166666666666667,0.0,1,3050.833333333323
649,4.166666666666667,-0.6944444444444446,1,3054.9999999999895
650,3.4722222222222223,-0.6944444444444446,1,3058.819444444434
651,2.7777777777777777,-0.9259166666666667,1,3061.944444444434
652,1.851861111111111,-0.9259444444444443,1,3064.259263888878
653,0.9259166666666666,-0.9259166666666666,0,3065.648152777767
654,0.0,0.0,0,3066.1111111111004
655,0.0,0.0,0,3066.1111111111004
656,0.0,0.0,0,3066.1111111111004
657,0.0,0.0,0,3066.1111111111004
658,0.0,0.0,0,3066.1111111111004
659,0.0,0.0,0,3066.1111111111004
660,0.0,0.0,0,3066.1111111111004
661,0.0,0.0,0,3066.1111111111004
662,0.0,0.0,0,3066.1111111111004
663,0.0,0.0,0,3066.1111111111004
664,0.0,0.0,0,3066.1111111111004
665,0.0,0.0,0,3066.1111111111004
666,0.0,0.0,0,3066.1111111111004
667,0.0,0.0,0,3066.1111111111004
668,0.0,0.0,0,3066.1111111111004
669,0.0,0.0,0,3066.1111111111004
670,0.0,0.0,0,3066.1111111111004
671,0.0,0.0,0,3066.1111111111004
672,0.0,0.0,0,3066.1111111111004
673,0.0,0.0,0,3066.1111111111004
674,0.0,0.0,0,3066.1111111111004
675,0.0,0.74075,0,3066.1111111111004
676,0.74075,0.7407222222222223,1,3066.4814861111004
677,1.4814722222222223,0.74075,1,3067.5925972222117
678,2.2222222222222223,0.7407499999999998,1,3069.444444444434
679,2.962972222222222,0.7407222222222223,1,3072.037041666656
680,3.7036944444444444,0.7407500000000002,1,3075.3703749999895
681,4.444444444444445,0.7407499999999994,1,3079.444444444434
682,5.185194444444444,0.7407222222222227,1,3084.259263888878
683,5.925916666666667,0.7407499999999994,1,3089.814819444434
684,6.666666666666666,0.7407500000000002,1,3096.1111111111004
685,7.407416666666666,0.7407222222222227,1,3103.148152777767
686,8.148138888888889,0.7407500000000002,1,3110.9259305555447
687,8.88888888888889,0.0,2,3119.4444444444334
688,8.88888888888889,0.0,2,3128.333333333322
689,8.88888888888889,0.0,2,3137.222222222211
690,8.88888888888889,0.0,2,3146.1111111110995
691,8.88888888888889,0.0,2,3154.999999999988
692,8.88888888888889,0.0,2,3163.888888888877
693,8.88888888888889,0.0,2,3172.7777777777656
694,8.88888888888889,0.0,2,3181.6666666666542
695,8.88888888888889,0.0,2,3190.555555555543
696,8.88888888888889,0.0,2,3199.4444444444316
697,8.88888888888889,0.0,2,3208.3333333333203
698,8.88888888888889,0.0,2,3217.222222222209
699,8.88888888888889,0.0,2,3226.1111111110977
700,8.88888888888889,0.0,2,3234.9999999999864
701,8.88888888888889,0.0,2,3243.888888888875
702,8.88888888888889,0.0,2,3252.7777777777637
703,8.88888888888889,0.0,2,3261.6666666666524
704,8.88888888888889,0.0,2,3270.555555555541
705,8.88888888888889,0.0,2,3279.44444444443
706,8.88888888888889,0.0,2,3288.3333333333185
707,8.88888888888889,0.0,2,3297.222222222207
708,8.88888888888889,0.0,2,3306.111111111096
709,8.88888888888889,0.0,2,3314.9999999999845
710,8.88888888888889,0.0,2,3323.888888888873
711,8.88888888888889,-0.8080833333333342,2,3332.777777777762
712,8.080805555555555,-0.8080833333333333,2,3341.262624999984
713,7.272722222222222,-0.8080833333333333,2,3348.9393888888726
714,6.464638888888889,-0.8080833333333324,1,3355.808069444428
715,5.656555555555556,-0.8080833333333342,1,3361.8686666666504
716,4.848472222222222,-0.8080555555555557,1,3367.1211805555395
717,4.040416666666666,-0.8080833333333333,1,3371.565624999984
718,3.232333333333333,-0.8080833333333333,1,3375.201999999984
719,2.42425,-0.8080833333333333,1,3378.0302916666506
720,1.6161666666666665,-0.8080833333333333,0,3380.050499999984
721,0.8080833333333333,-0.8080833333333333,0,3381.262624999984
722,0.0,0.0,0,3381.6666666666506
723,0.0,0.0,0,3381.6666666666506
724,0.0,0.0,0,3381.6666666666506
725,0.0,0.0,0,3381.6666666666506
726,0.0,0.0,0,3381.6666666666506
727,0.0,0.0,0,3381.6666666666506
728,0.0,0.0,0,3381.6666666666506
729,0.0,0.0,0,3381.6666666666506
730,0.0,0.0,0,3381.6666666666506
731,0.0,0.0,0,3381.6666666666506
732,0.0,0.0,0,3381.6666666666506
733,0.0,0.0,0,3381.6666666666506
734,0.0,0.0,0,3381.6666666666506
735,0.0,0.0,0,3381.6666666666506
736,0.0,0.0,0,3381.6666666666506
737,0.0,0.0,0,3381.6666666666506
738,0.0,0.0,0,3381.6666666666506
739,0.0,0.0,0,3381.6666666666506
740,0.0,0.0,0,3381.6666666666506
741,0.0,0.0,0,3381.6666666666506
742,0.0,0.0,0,3381.6666666666506
743,0.0,0.5341944444444444,0,3381.6666666666506
744,0.5341944444444444,0.5341944444444444,1,3381.933763888873
745,1.0683888888888888,0.5341666666666667,1,3382.7350555555395
746,1.6025555555555555,0.5341944444444446,1,3384.0705277777615
747,2.13675,0.5341944444444442,1,3385.9401805555394
748,2.6709444444444443,0.5341944444444446,1,3388.3440277777618
749,3.205138888888889,0.5341666666666662,1,3391.2820694444285
750,3.739305555555555,0.5341944444444451,1,3394.7542916666507
751,4.2735,0.5341944444444442,1,3398.7606944444283
752,4.8076944444444445,0.5341944444444442,1,3403.3012916666503
753,5.341888888888889,0.5341666666666667,1,3408.3760833333167
754,5.876055555555555,0.5341944444444442,1,3413.985055555539
755,6.41025,0.5341944444444451,1,3420.1282083333167
756,6.944444444444445,0.5341944444444442,1,3426.805555555539
757,7.478638888888889,0.5341944444444442,1,3434.0170972222054
758,8.012833333333333,0.5341666666666676,1,3441.7628333333164
759,8.547,0.5341944444444451,2,3450.0427499999832
760,9.081194444444446,0.5341944444444433,2,3458.8568472222055
761,9.615388888888889,0.5341944444444433,2,3468.205138888872
762,10.149583333333332,0.5341666666666676,2,3478.0876249999833
763,10.68375,0.5341944444444433,2,3488.50429166665
764,11.217944444444443,0.5341944444444451,3,3499.455138888872
765,11.752138888888888,0.5341944444444451,3,3510.940180555539
766,12.286333333333333,0.5341666666666658,3,3522.95941666665
767,12.8205,0.5341944444444451,3,3535.512833333317
768,13.354694444444444,0.5341944444444451,3,3548.600430555539
769,13.88888888888889,0.0,3,3562.2222222222053
770,13.88888888888889,0.0,3,3576.111111111094
771,13.88888888888889,0.0,3,3589.9999999999827
772,13.88888888888889,0.0,3,3603.8888888888714
773,13.88888888888889,0.0,3,3617.77777777776
774,13.88888888888889,0.0,3,3631.666666666649
775,13.88888888888889,0.0,3,3645.5555555555375
776,13.88888888888889,0.0,3,3659.444444444426
777,13.88888888888889,0.0,3,3673.333333333315
778,13.88888888888889,0.0,3,3687.2222222222035
779,13.88888888888889,0.0,3,3701.111111111092
780,13.88888888888889,0.0,3,3714.999999999981
781,13.88888888888889,-0.5208333333333339,3,3728.8888888888696
782,13.368055555555555,-0.5208333333333339,3,3742.5173611110918
783,12.847222222222221,-0.5208333333333321,3,3755.6249999999804
784,12.32638888888889,-0.5208333333333339,3,3768.211805555536
785,11.805555555555555,-0.5208333333333339,3,3780.2777777777583
786,11.284722222222221,-0.5208333333333321,3,3791.822916666647
787,10.76388888888889,-0.5208333333333339,2,3802.8472222222026
788,10.243055555555555,-0.5208333333333339,2,3813.350694444425
789,9.722222222222221,0.0,2,3823.3333333333135
790,9.722222222222221,0.0,2,3833.0555555555356
791,9.722222222222221,0.0,2,3842.777777777758
792,9.722222222222221,0.0,2,3852.49999999998
793,9.722222222222221,0.0,2,3862.222222222202
794,9.722222222222221,0.0,2,3871.9444444444243
795,9.722222222222221,0.0,2,3881.6666666666465
796,9.722222222222221,0.0,2,3891.3888888888687
797,9.722222222222221,0.0,2,3901.111111111091
798,9.722222222222221,0.0,2,3910.833333333313
799,9.722222222222221,0.0,2,3920.555555555535
800,9.722222222222221,0.0,2,3930.2777777777574
801,9.722222222222221,0.0,2,3939.9999999999795
802,9.722222222222221,0.0,2,3949.7222222222017
803,9.722222222222221,0.0,2,3959.444444444424
804,9.722222222222221,-0.9722222222222214,2,3969.166666666646
805,8.75,-0.9722222222222223,2,3978.4027777777574
806,7.777777777777778,-0.9722222222222223,2,3986.666666666646
807,6.805555555555555,-0.9722222222222223,2,3993.9583333333126
808,5.833333333333333,-0.9722222222222223,1,4000.277777777757
809,4.861111111111111,-0.9722222222222219,1,4005.624999999979
810,3.888888888888889,-0.9722222222222223,1,4009.999999999979
811,2.9166666666666665,-0.9722222222222221,1,4013.402777777757
812,1.9444444444444444,-0.9722222222222222,1,4015.8333333333126
813,0.9722222222222222,-0.9722222222222222,0,4017.291666666646
814,0.0,0.0,0,4017.7777777777574
815,0.0,0.0,0,4017.7777777777574
816,0.0,0.0,0,4017.7777777777574
817,0.0,0.0,0,4017.7777777777574
818,0.0,0.0,0,4017.7777777777574
819,0.0,0.0,0,4017.7777777777574
820,0.0,0.0,0,4017.7777777777574
821,0.0,0.0,0,4017.7777777777574
822,0.0,0.0,0,4017.7777777777574
823,0.0,0.0,0,4017.7777777777574
824,0.0,0.0,0,4017.7777777777574
825,0.0,0.0,0,4017.7777777777574
826,0.0,0.0,0,4017.7777777777574
827,0.0,0.0,0,4017.7777777777574
828,0.0,0.0,0,4017.7777777777574
829,0.0,0.0,0,4017.7777777777574
830,0.0,0.0,0,4017.7777777777574
831,0.0,0.0,0,4017.7777777777574
832,0.0,0.0,0,4017.7777777777574
833,0.0,0.0,0,4017.7777777777574
834,0.0,0.0,0,4017.7777777777574
835,0.0,0.0,0,4017.7777777777574
836,0.0,0.0,0,4017.7777777777574
837,0.0,0.0,0,4017.7777777777574
838,0.0,0.0,0,4017.7777777777574
839,0.0,0.0,0,4017.7777777777574
840,0.0,0.0,0,4017.7777777777574
841,0.0,0.47425,0,4017.7777777777574
842,0.47425,0.47425,1,4018.0149027777575
843,0.9485,0.4742777777777777,1,4018.7262777777573
844,1.4227777777777777,0.47425000000000006,1,4019.9119166666464
845,1.8970277777777778,0.47425000000000006,1,4021.5718194444244
846,2.371277777777778,0.47425000000000006,1,4023.705972222202
847,2.845527777777778,0.4742499999999996,1,4026.31437499998
848,3.3197777777777775,0.47425000000000006,1,4029.3970277777576
849,3.7940277777777776,0.4742777777777776,1,4032.9539305555354
850,4.268305555555555,0.4742500000000005,1,4036.985097222202
851,4.742555555555556,0.4742499999999996,1,4041.4905277777575
852,5.216805555555555,0.4742500000000005,1,4046.470208333313
853,5.691055555555556,0.4742499999999996,1,4051.9241388888686
854,6.165305555555555,0.4742499999999996,1,4057.852319444424
855,6.639555555555555,0.474277777777778,1,4064.2547499999796
856,7.113833333333333,0.4742500000000005,1,4071.1314444444242
857,7.5880833333333335,0.4742499999999996,1,4078.4824027777577
858,8.062333333333333,0.4742499999999996,1,4086.307611111091
859,8.536583333333333,0.4742499999999996,2,4094.6070694444243
860,9.010833333333332,0.4742499999999996,2,4103.380777777757
861,9.485083333333332,0.4742777777777807,2,4112.628736111091
862,9.959361111111113,0.47424999999999784,2,4122.350958333313
863,10.43361111111111,0.4742500000000014,2,4132.547444444424
864,10.907861111111112,0.4742499999999996,2,4143.218180555536
865,11.382111111111112,0.47424999999999784,3,4154.363166666647
866,11.85636111111111,0.4742500000000014,3,4165.982402777758
867,12.33061111111111,0.47427777777777713,3,4178.075888888869
868,12.804888888888888,0.4742500000000014,3,4190.643638888869
869,13.27913888888889,0.4742499999999996,3,4203.685652777757
870,13.753388888888889,0.47424999999999784,3,4217.201916666646
871,14.227638888888887,0.4742500000000014,3,4231.192430555535
872,14.701888888888888,0.4742499999999996,3,4245.657194444424
873,15.176138888888888,0.4742777777777789,3,4260.5962083333125
874,15.650416666666667,0.4742499999999996,3,4276.00948611109
875,16.124666666666666,0.4742500000000014,3,4291.897027777757
876,16.598916666666668,0.47424999999999784,3,4308.258819444423
877,17.073166666666665,0.4742500000000014,3,4325.09486111109
878,17.547416666666667,0.47424999999999784,3,4342.4051527777565
879,18.021666666666665,0.47427777777778246,3,4360.189694444423
880,18.495944444444447,0.4742499999999943,4,4378.448499999979
881,18.97019444444444,0.4742500000000014,4,4397.181569444423
882,19.444444444444443,0.0,4,4416.388888888868
883,19.444444444444443,0.0,4,4435.833333333312
884,19.444444444444443,0.0,4,4455.2777777777565
885,19.444444444444443,0.0,4,4474.722222222201
886,19.444444444444443,0.0,4,4494.166666666645
887,19.444444444444443,0.0,4,4513.6111111110895
888,19.444444444444443,0.0,4,4533.055555555534
889,19.444444444444443,0.0,4,4552.499999999978
890,19.444444444444443,0.0,4,4571.9444444444225
891,19.444444444444443,0.0,4,4591.388888888867
892,19.444444444444443,0.0,4,4610.833333333311
893,19.444444444444443,0.0,4,4630.277777777756
894,19.444444444444443,0.0,4,4649.7222222222
895,19.444444444444443,0.0,4,4669.166666666644
896,19.444444444444443,0.0,4,4688.611111111089
897,19.444444444444443,0.0,4,4708.055555555533
898,19.444444444444443,0.0,4,4727.499999999977
899,19.444444444444443,0.0,4,4746.944444444422
900,19.444444444444443,0.0,4,4766.388888888866
901,19.444444444444443,0.0,4,4785.83333333331
902,19.444444444444443,0.0,4,4805.277777777755
903,19.444444444444443,0.0,4,4824.722222222199
904,19.444444444444443,0.0,4,4844.166666666643
905,19.444444444444443,0.0,4,4863.611111111088
906,19.444444444444443,0.0,4,4883.055555555532
907,19.444444444444443,0.0,4,4902.499999999976
908,19.444444444444443,0.0,4,4921.944444444421
909,19.444444444444443,0.0,4,4941.388888888865
910,19.444444444444443,0.0,4,4960.833333333309
911,19.444444444444443,0.0,4,4980.277777777754
912,19.444444444444443,0.0,4,4999.722222222198
913,19.444444444444443,0.0,4,5019.166666666642
914,19.444444444444443,0.0,4,5038.611111111087
915,19.444444444444443,0.0,4,5058.055555555531
916,19.444444444444443,0.0,4,5077.499999999975
917,19.444444444444443,0.0,4,5096.94444444442
918,19.444444444444443,0.0,4,5116.388888888864
919,19.444444444444443,0.0,4,5135.8333333333085
920,19.444444444444443,0.0,4,5155.277777777753
921,19.444444444444443,0.0,4,5174.722222222197
922,19.444444444444443,0.0,4,5194.1666666666415
923,19.444444444444443,0.0,4,5213.611111111086
924,19.444444444444443,0.0,4,5233.05555555553
925,19.444444444444443,0.0,4,5252.4999999999745
926,19.444444444444443,0.0,4,5271.944444444419
927,19.444444444444443,0.0,4,5291.388888888863
928,19.444444444444443,0.0,4,5310.833333333308
929,19.444444444444443,0.0,4,5330.277777777752
930,19.444444444444443,0.0,4,5349.722222222196
931,19.444444444444443,0.0,4,5369.166666666641
932,19.444444444444443,-0.6944444444444429,4,5388.611111111085
933,18.75,-0.6944444444444464,4,5407.708333333308
934,18.055555555555554,-0.6944444444444429,4,5426.111111111085
935,17.36111111111111,-0.6944444444444429,3,5443.819444444418
936,16.666666666666668,-0.6944444444444464,3,5460.833333333307
937,15.972222222222221,-0.6944444444444446,3,5477.152777777751
938,15.277777777777777,-0.6944444444444446,3,5492.777777777751
939,14.583333333333332,-0.6944444444444429,3,5507.708333333307
940,13.88888888888889,0.0,3,5521.944444444418
941,13.88888888888889,0.0,3,5535.833333333307
942,13.88888888888889,0.0,3,5549.722222222195
943,13.88888888888889,0.0,3,5563.611111111084
944,13.88888888888889,0.0,3,5577.499999999973
945,13.88888888888889,0.0,3,5591.388888888861
946,13.88888888888889,0.0,3,5605.27777777775
947,13.88888888888889,0.0,3,5619.166666666639
948,13.88888888888889,0.0,3,5633.0555555555275
949,13.88888888888889,0.0,3,5646.944444444416
950,13.88888888888889,0.0,3,5660.833333333305
951,13.88888888888889,0.0,3,5674.7222222221935
952,13.88888888888889,0.0,3,5688.611111111082
953,13.88888888888889,0.0,3,5702.499999999971
954,13.88888888888889,0.0,3,5716.38888888886
955,13.88888888888889,0.0,3,5730.277777777748
956,13.88888888888889,0.0,3,5744.166666666637
957,13.88888888888889,0.0,3,5758.055555555526
958,13.88888888888889,0.0,3,5771.944444444414
959,13.88888888888889,0.0,3,5785.833333333303
960,13.88888888888889,0.0,3,5799.722222222192
961,13.88888888888889,0.0,3,5813.61111111108
962,13.88888888888889,0.0,3,5827.499999999969
963,13.88888888888889,0.0,3,5841.388888888858
964,13.88888888888889,0.0,3,5855.277777777746
965,13.88888888888889,0.0,3,5869.166666666635
966,13.88888888888889,0.0,3,5883.055555555524
967,13.88888888888889,0.0,3,5896.9444444444125
968,13.88888888888889,0.0,3,5910.833333333301
969,13.88888888888889,0.0,3,5924.72222222219
970,13.88888888888889,0.0,3,5938.611111111079
971,13.88888888888889,0.0,3,5952.499999999967
972,13.88888888888889,0.0,3,5966.388888888856
973,13.88888888888889,0.0,3,5980.277777777745
974,13.88888888888889,0.0,3,5994.166666666633
975,13.88888888888889,0.0,3,6008.055555555522
976,13.88888888888889,0.0,3,6021.944444444411
977,13.88888888888889,0.0,3,6035.833333333299
978,13.88888888888889,0.0,3,6049.722222222188
979,13.88888888888889,0.0,3,6063.611111111077
980,13.88888888888889,0.0,3,6077.499999999965
981,13.88888888888889,0.0,3,6091.388888888854
982,13.88888888888889,0.0,3,6105.277777777743
983,13.88888888888889,0.0,3,6119.1666666666315
984,13.88888888888889,0.0,3,6133.05555555552
985,13.88888888888889,0.0,3,6146.944444444409
986,13.88888888888889,0.0,3,6160.833333333298
987,13.88888888888889,0.0,3,6174.722222222186
988,13.88888888888889,0.0,3,6188.611111111075
989,13.88888888888889,0.0,3,6202.499999999964
990,13.88888888888889,0.0,3,6216.388888888852
991,13.88888888888889,0.0,3,6230.277777777741
992,13.88888888888889,0.0,3,6244.16666666663
993,13.88888888888889,0.0,3,6258.055555555518
994,13.88888888888889,0.0,3,6271.944444444407
995,13.88888888888889,0.0,3,6285.833333333296
996,13.88888888888889,0.0,3,6299.722222222184
997,13.88888888888889,0.0,3,6313.611111111073
998,13.88888888888889,0.0,3,6327.499999999962
999,13.88888888888889,0.0,3,6341.3888888888505
1000,13.88888888888889,0.0,3,6355.277777777739
1001,13.88888888888889,0.0,3,6369.166666666628
1002,13.88888888888889,0.0,3,6383.055555555517
1003,13.88888888888889,0.0,3,6396.944444444405
1004,13.88888888888889,0.0,3,6410.833333333294
1005,13.88888888888889,0.0,3,6424.722222222183
1006,13.88888888888889,0.0,3,6438.611111111071
1007,13.88888888888889,0.0,3,6452.49999999996
1008,13.88888888888889,0.0,3,6466.388888888849
1009,13.88888888888889,0.42777777777777715,3,6480.277777777737
1010,14.316666666666666,0.42777777777777715,3,6494.3805555555155
1011,14.744444444444444,0.42777777777777715,3,6508.911111111071
1012,15.17222222222222,0.4250000000000007,3,6523.869444444404
1013,15.597222222222221,0.42777777777777715,3,6539.254166666626
1014,16.025,0.42777777777777715,3,6555.065277777737
1015,16.452777777777776,0.4277777777777807,3,6571.304166666626
1016,16.880555555555556,0.42777777777777715,3,6587.970833333293
1017,17.308333333333334,0.42777777777777715,3,6605.065277777738
1018,17.73611111111111,0.42499999999999716,3,6622.58749999996
1019,18.161111111111108,0.4277777777777807,4,6640.536111111071
1020,18.58888888888889,0.42777777777777715,4,6658.911111111071
1021,19.016666666666666,0.42777777777777715,4,6677.7138888888485
1022,19.444444444444443,0.0,4,6696.944444444404
1023,19.444444444444443,0.0,4,6716.388888888849
1024,19.444444444444443,0.0,4,6735.833333333293
1025,19.444444444444443,0.0,4,6755.277777777737
1026,19.444444444444443,0.0,4,6774.722222222182
1027,19.444444444444443,0.0,4,6794.166666666626
1028,19.444444444444443,0.0,4,6813.61111111107
1029,19.444444444444443,0.0,4,6833.055555555515
1030,19.444444444444443,0.0,4,6852.499999999959
1031,19.444444444444443,0.0,4,6871.944444444403
1032,19.444444444444443,0.0,4,6891.388888888848
1033,19.444444444444443,0.0,4,6910.833333333292
1034,19.444444444444443,0.0,4,6930.277777777736
1035,19.444444444444443,0.0,4,6949.722222222181
1036,19.444444444444443,0.0,4,6969.166666666625
1037,19.444444444444443,0.0,4,6988.6111111110695
1038,19.444444444444443,0.0,4,7008.055555555514
1039,19.444444444444443,0.0,4,7027.499999999958
1040,19.444444444444443,0.0,4,7046.9444444444025
1041,19.444444444444443,0.0,4,7066.388888888847
1042,19.444444444444443,0.0,4,7085.833333333291
1043,19.444444444444443,0.0,4,7105.2777777777355
1044,19.444444444444443,0.0,4,7124.72222222218
1045,19.444444444444443,0.0,4,7144.166666666624
1046,19.444444444444443,0.0,4,7163.611111111069
1047,19.444444444444443,0.0,4,7183.055555555513
1048,19.444444444444443,0.0,4,7202.499999999957
1049,19.444444444444443,0.0,4,7221.944444444402
1050,19.444444444444443,0.0,4,7241.388888888846
1051,19.444444444444443,0.0,4,7260.83333333329
1052,19.444444444444443,0.0,4,7280.277777777735
1053,19.444444444444443,0.0,4,7299.722222222179
1054,19.444444444444443,0.0,4,7319.166666666623
1055,19.444444444444443,0.0,4,7338.611111111068
1056,19.444444444444443,0.0,4,7358.055555555512
1057,19.444444444444443,0.0,4,7377.499999999956
1058,19.444444444444443,0.0,4,7396.944444444401
1059,19.444444444444443,0.0,4,7416.388888888845
1060,19.444444444444443,0.0,4,7435.833333333289
1061,19.444444444444443,0.0,4,7455.277777777734
1062,19.444444444444443,0.0,4,7474.722222222178
1063,19.444444444444443,0.0,4,7494.166666666622
1064,19.444444444444443,0.0,4,7513.611111111067
1065,19.444444444444443,0.0,4,7533.055555555511
1066,19.444444444444443,0.0,4,7552.499999999955
1067,19.444444444444443,0.0,4,7571.9444444444
1068,19.444444444444443,0.0,4,7591.388888888844
1069,19.444444444444443,0.0,4,7610.8333333332885
1070,19.444444444444443,0.0,4,7630.277777777733
1071,19.444444444444443,0.0,4,7649.722222222177
1072,19.444444444444443,0.2388888888888907,4,7669.1666666666215
1073,19.683333333333334,0.23611111111110716,4,7688.73055555551
1074,19.91944444444444,0.2388888888888907,4,7708.531944444399
1075,20.15833333333333,0.2388888888888907,5,7728.570833333289
1076,20.397222222222222,0.2388888888888907,5,7748.848611111066
1077,20.636111111111113,0.23611111111111072,5,7769.365277777732
1078,20.872222222222224,0.23888888888888715,5,7790.119444444399
1079,21.11111111111111,0.23888888888888715,5,7811.111111111066
1080,21.349999999999998,0.23611111111111072,5,7832.341666666622
1081,21.58611111111111,0.2388888888888907,5,7853.809722222177
1082,21.825,0.2388888888888907,5,7875.515277777732
1083,22.06388888888889,0.2388888888888907,5,7897.459722222176
1084,22.30277777777778,0.23611111111110716,5,7919.64305555551
1085,22.538888888888888,0.2388888888888907,5,7942.063888888843
1086,22.77777777777778,0.23888888888888715,5,7964.722222222177
1087,23.016666666666666,0.23611111111111072,5,7987.619444444399
1088,23.252777777777776,0.23888888888888715,5,8010.754166666621
1089,23.491666666666664,0.23888888888889426,5,8034.126388888843
1090,23.730555555555558,0.23888888888888715,5,8057.737499999955
1091,23.969444444444445,0.23611111111111072,5,8081.587499999955
1092,24.205555555555556,0.23888888888888715,5,8105.674999999955
1093,24.444444444444443,0.2388888888888907,5,8129.9999999999545
1094,24.683333333333334,0.23611111111110716,5,8154.563888888843
1095,24.91944444444444,0.2388888888888907,5,8179.365277777732
1096,25.15833333333333,0.2388888888888907,5,8204.404166666622
1097,25.397222222222222,0.2388888888888907,5,8229.681944444399
1098,25.636111111111113,0.23611111111110716,5,8255.198611111065
1099,25.87222222222222,0.2388888888888907,5,8280.952777777733
1100,26.11111111111111,0.23888888888888715,5,8306.9444444444
1101,26.349999999999998,0.23611111111111072,5,8333.174999999956
1102,26.58611111111111,0.23888888888888715,5,8359.64305555551
1103,26.824999999999996,0.23888888888889426,5,8386.348611111067
1104,27.06388888888889,0.23888888888888715,5,8413.293055555512
1105,27.302777777777777,0.23611111111111072,5,8440.476388888845
1106,27.538888888888888,0.2388888888888907,5,8467.897222222178
1107,27.77777777777778,0.0,5,8495.555555555511
1108,27.77777777777778,0.0,5,8523.333333333288
1109,27.77777777777778,0.0,5,8551.111111111066
1110,27.77777777777778,0.0,5,8578.888888888843
